,id,title
355,75-00814,Sermón Dolbeau 30 = 384A de San Agustín contra Pelagio edición española del texto íntegro / [por]Anoz José
356,75-00818,Un  fragment fantôme de sermon augustinien
357,75-00819,From the classroom at Fulda under Hrabanus the commentary on the Gospel of John prepared by Ercanbertus for his « praeceptor » Ruodulfus
358,75-00820,"Die  Überlieferung von Augustinus, « De Genesi contra Manichaeos »"
359,75-00824,"Augustinus, Expositiones in Psalmos 1-32"
360,75-00825,Enarrationes in Psalmos 134-140
361,75-00833,Augustine on the deacon-preacher-martyr Stephen
362,75-00840,City of the outcast and city of the elect the Romulean asylum in Augustine's « City of God » and Servius's « Commentaries on Virgil »
363,75-00842,"«  Ab utero matris meae, quae multum sperauit in te » la maternité et la paternité d'Augustin"
364,75-00845,L' entrave dans « Les Confessions » de saint Augustin essai sur un imaginaire
365,75-00846,San Agustín las bienaventuranzas prolegómenos y doctrina
366,75-00847,Les «  Confessions » de saint Augustin un voyage spirituel
367,75-00851,La  cosiddetta « guerre giusta » nel « De civitate Dei » di Agostino
368,75-00852,Le  livre XIII des « Confessions »
369,75-00853,City of God(s) Virgil and Augustine
370,75-00856,Propos antichrétiens rapportés par saint Augustin
371,75-00858a,Reflexiones sobre la postura agustiniana respecto a la prostitución
372,75-00859,Aux origines du « De natura et origine animae » de saint Augustin
373,75-00861,"Ancora sull'interpretazione agostiniana di Rom 5, 12 « et ita in omnes homines pertransiit, in quo omnes peccaverunt »"
374,75-00862,«  Vera philosophia » y los « Diálogos » agustinianos de Casiciaco
375,75-00863,"«  Ego miser homo » Augustine, the Pelagian controversy, and the Paul of Romans 7:7-25"
376,75-00864,Political and theological virtues in Augustine letter 155 to Macedonius
377,75-00865,Political and theological virtues in Augustine letter 155 to Macedonius
378,75-00866,"«  Pondus meum amor meus » Confessions 13, 9, 10 enjeux et enracinement philosophique"
379,75-00867,Using or enjoying humans « uti » and « frui » in Augustine
380,75-00870,La  relation entre la structure en signe du temps et l'accomplissement de soi dans les « Confessions » de saint Augustin
381,75-00871,Imagens do Amor em Santo Agostinho
382,75-00872,Οὐδένεια and « humilitas » : nature and function of humility in Iamblichus and Augustine
383,75-00873,El  origen de las « Confesiones » de san Agustín
384,75-00874,Grace and historicity in the plan of « De civitate Dei » a journey through reason
385,75-00875,«  De Magistro » un solo titolo per due autori
386,75-00877,L' acclamation biblique et liturgique « fiat fiat » chez saint Augustin
387,75-00878,"«  Iudaei tamquam capsarii nostri sunt » Augustin, Enarratio in Ps. 40, 14"
388,75-00881,L' Église et la recherche de la sagesse
389,75-00883,Agostino d'Ippona ed Origene sul Giudizio Finale
390,75-00884,"Gehör und Gewissen zu Aug. civ. 1,26"
391,75-00886,Ewigkeit und Zeit zu Augustins Fragen im XI. Buch der « Confessiones »
392,75-00891,"Was verstehen wir, wenn wir verstehen ? : Augustinus über Orakel, innere Wörter und die Zierde der Verstehensgemeinschaft"
393,75-00893,Augustine on predestination some quaestiones disputatae revisited
394,75-00896,Augustine's family as a space of religious experience
395,75-00898,La  problematica linguistica del « Contra academicos » alla luce della filosofia del linguaggio contemporanea
396,75-00899,"St. Augustine's dialect from the modern logic standpoint logic analysis of Contra academicos III, 10, 22-13, 29"
397,75-00900,Le  dogme de la résurrection des corps et la théologie des valeurs humaines selon l'enseignement de saint Augustin
398,75-00901,Exercises in grace Augustine's « En. in Ps. 118 »
399,75-00902,Πρόληψις agostiniana
400,75-00903,"« Die  Frau und ihre Gottebenbildlichkeit bei Augustin » zur Veröffentlichung einer längst fälligen, umfassenden und gründlichen Studie über ein vielerörteres Thema"
401,75-00905,"A  memória em S. Agostinho « memoria rerum, memoria sui, memoria Dei »"
402,75-00906,Saint Augustin écrivain
403,75-00908,Di Agostino d'Ippona due saggi sul concetto di filosofia
404,75-00913,"Wer A sagt, muss auch B sagen oder Vom Denken, das Flügel verleiht Augustinus und Boëthius"
405,75-00915,An  anti-Pelagian « caueat » Augustine's Ep. 188 to Juliana
406,75-00920,«  Sursum cor » nelle opere di sant' Agostino
407,75-00922,"Cristo, Fundador y Rey de la Ciudad de Dios, en la obra homónima de San Agustín"
408,75-00926,Die  Menschheit Jesu Christi und die Gottesschau in Augustins Werk « De Trinitate »
409,75-00928,"El  Crucificado, lugar histórico de la Verdad el problema de la verdad en los « Tratados de san Agustín sobre el evangelio de Juan »"
410,75-00929,Der  Anfang des Glaubens Verdienst oder Gnade ?
411,75-00930,Augustine's compatibilism
412,75-00934,Correcting some misconceptions about St. Augustine's sex life
413,75-00936,Función de la segunda mitad de Confesiones 10
414,75-00937,St. Augustine on the humanity of Christ and temptation
415,75-00941,Stoic against his will ? : Augustine on the Good Life in « De beata vita » and the « Praeceptum »
416,75-00942,"Didactically responsible use of humour in St. Augustine's Sermo 53, 12-14"
417,75-00943,«  Mens inmota mota mane [i. e. manet] » : neoplatonic tendencies in Augustine's theory of the passions
418,75-00944,Qu'en est-il de la biographie d'Augustin ?
419,75-00946,"«  I do the evil that I do not will » Augustine and Julian on Romans 7, 5-25 during the second Pelagian controversy (418-430)"
420,75-00947,Augustinus' Geburtstagsfeier in « De beata vita »
421,75-00948,Augustine's pears and the nature of sin
422,75-00950,"Weaker vessels and hindered prayers 1 Peter 3, 7 in Jerome and Augustine"
423,75-00952,"«  Res gestae divi Augusti » 34, 1 Rudolf Kassels « potens rerum omnium » und ein neues Fragment des Monumentum Antiochenum"
424,75-00954,Der  Beginn der « res gestae » des Augustus und das politische « exemplum » des Cn. Pompeius Magnus
425,75-00956,Le  epistole XV e XXXXIII di Avito di Vienne
426,75-00964,La  fonction de la poésie et le rôle du poète chez Ausone et Paulin de Nole
427,75-00966,"Un  manifesto di ideologia tardoimperiale Ausonio, « Precatio » 1 Gr."
428,75-00967,Cupido a Sanfrediano ovvero Aspetti di Ausonio in Pratolini
429,75-00968,Ausonio poeta « impegnato » in margine agli studi di Charles Marie Ternes
430,75-00969,Zur Struktur und Ordnung von Ausonius' « Ordo urbium nobilium »
431,75-00970,La  campagne trévire paradigme d'une réussite provinciale chez Ausone
432,75-00972,Énonciation et exemplarité le cas d'Ausone
433,75-00976,"Bacchyl. 3,88ss."
434,75-00977,"Il  gallo di Urania (Bacchilide, Epinicio 4)"
435,75-00978,Per una lettura socio-politica dell'epinicio 11 di Bacchilide
436,75-00979,"Un «  nuovo » epiteto poetico e il testo di Bacchilide 7,2"
437,75-00981,Barnabas 4.6 b the exegetical implications of a textual problem
438,75-00988,«  Sanctissimum militum exemplum » i martiri di Sebastia e Lorenzo Valla
439,75-00991,The  composite recensions and the complete Asketikon by Basil of Caesarea
440,75-00994,A  reconsideration of the development of Basil's trinitarian theology the dating of Ep. 9 and « Contra Eunomium »
441,75-00996,Rich city burning social welfare and ecclesial insecurity in Basil's mission to Armenia
442,75-00998,Retour sur quelques dates concernant Basile de Césarée et Grégoire de Nysse
443,75-01003,La «  Batrocomiomaquia » en una edición de Brescia (ca. 1474)
444,75-01007,The  earliest manuscript of Bede's metrical « Vita S. Cudbercti »
445,75-01009,Bede's ecclesial vision for England
446,75-01010,El  vocabulario del cómputo en el « De temporibus liber » de Beda
447,75-01011,Tradición y originalidad en el « Liber de arte metrica » de Beda y en el « Ars metrica » de Cruindmelo
448,75-01020,George Pachymeres and the « Topics »
449,75-01022,Un  inedito commento italiano trecentesco alla « Consolatio philosophiae »
450,75-01023,George Pachymeres's commentary on Boethius's « De differentiis topicis »
451,75-01024,«  Philosophia »'s dress prayer in Boethius' « Consolation of philosophy »
452,75-01026,Un  nuevo manuscrito copiado por Miguel Luludes el Escurialensis Σ.III.11
453,75-01027,«  Bonum » ed « Esse Bonum » in Severino Boezio e Tommaso d'Aquino una riflessione sul « De Ebdomadibus »
454,75-01028,Wie kann die Philosophie uns glücklich machen ? : Boethius von Dacien und das antike Philosophieideal
455,75-01029,Originalité et latinité de la philosophie de Boèce note bibliographique
456,75-01033,Die  Unterscheidung zwischen einfacher und bedingter Notwendigkeit in der « Philosophiae Consolatio » des Boethius
457,75-01035,App. Anth. II 400 C. : Oppiano come Erinna ?
458,75-01036,Né fiore né feccia un'interpretazione del verso 190 R.3 di Cecilio Stazio
459,75-01039,"Tu quoque, Montaigne !"
460,75-01040,"«  Virtus consili expers » an interpretation of the centurions' contest in Caesar, « De bello Gallico » 5, 44"
461,75-01043,Caesars Tragödie über die Atuatucer
462,75-01044,Cesare e l'alfabeto a proposito di un contributo recente
463,75-01053,Cesare e il racconto delle battaglie navali sotto Marsiglia
464,75-01055,Römisches Herrschaftsdenken oder caesarische Apologie ? : Gedanken zu Caesar und « nostrum mare »
465,75-01057,«  In decimani apicis effigiem » Chalc. Comm. 240 proposta di interpretazione
466,75-01062,"Apollon, rempart de Délos"
467,75-01064,Callimachus a new word
468,75-01066,Callimachus' « Hymn to Artemis » and the tradition of rhapsodic hymn
469,75-01069,Allowed to speak… : the use of direct speech in Callimachus' « Hymns » and « Aetia »
470,75-01070,Hecale's babies
471,75-01071,Callimachus (F 680 Pf.) the man who was unacquainted with Alcathous
472,75-01072,Callimachean ὁ σιγαρνής
473,75-01073,"Callimachus, Fr. 1Pf. on the meaning of song"
474,75-01076,A  Callimachean medley
475,75-01078,Notizie callimachee. 6
476,75-01080,Callimachi Iambus III
477,75-01081,Callim. Ia. 5. 13 (= fr. 195. 13 Pf.)
478,75-01083,"From « coma » to constellation Callimachus, Catullus, and catasterism"
479,75-01084,Atena e lo scudo di Diomede ad Argo
480,75-01085,Sifting the ruins the « Iambi » of Callimachus review article
481,75-01087,Callimaco e Teogene di Ico
482,75-01088,El «  Himno a Apolo » de Calímaco composición ocasional y aspectos del culto
483,75-01091,Further notes on the fragments of Callimachus
484,75-01093,"Virius Nicomachus Flavianus, der Praefectus und Consul des « Carmen contra paganos »"
485,75-01094,Ein  spätlateinisches Sibyllengedicht (Clavis3 1430A)
486,75-01103,Deux nouvelles inscriptions grecques de l'Asie centrale
487,75-01104,«  À quoi bon peiner pour des enfants ? » la stèle de Lysandrè
488,75-01105,ΑΩΡΟΣΥΝΗ
489,75-01106,De l'avantage de mourir jeune deux épitaphes grecques d'Égypte
490,75-01107,De nouveau Makaria
491,75-01108,Deux « étiquettes-stèles » d'Égypte sur bois
492,75-01109,L' épitaphe double de Sérapous et Hiérax
493,75-01110,L' épitaphe juive de Théon ou L'importance d'un aoriste
494,75-01111,Faute de langue ou effet de style ? : (l'épitaphe d'Apollonios fils de Ptolémaios)
495,75-01112,«  Malheureuse Hèroïs »
496,75-01113,Le  mort avait-il vingt [i. e. cinq] ou vingt-cinq ans ?
497,75-01114,Les  prairies de l'au-delà sur deux épitaphes grecques d'Égypte
498,75-01115,Que la terre te soit légère ! : (note sur une variante égyptienne)
499,75-01116,La «  route noire » de Stratonikè
500,75-01117,Un  souvenir d'Hésiode ?
501,75-01118,Un  souvenir épigraphique de Sophocle ?
502,75-01119,Un  souvenir probable d'Euripide
503,75-01120,ΣΠΙΛΑΔΟΣ ΜΕΓΑΘΡΟΝ [i. e. ΜΕΛΑΘΡΟΝ]
504,75-01121,La  stèle d'Ammônia
505,75-01122,Sur deux distiques de l'épitaphe de Diazelmis
506,75-01123,Sur l'épitaphe de Pappion
507,75-01124,"Sur l'épitaphe métrique d'Arsinoé, fille d'Alinè et de Théodosios"
508,75-01125,Sur la traduction d'un distique
509,75-01126,Sur quelques commentaires anciens et récents de l'épitaphe d'Eubios
510,75-01127,Sur un quatrain funéraire
511,75-01128,Sur une traduction de l'épitaphe grecque de Makaria
512,75-01131,Une  épigramme homérique à Xanthos
513,75-01133,Una  nuova dedica a Damaso
514,75-01134,Carmina Latina Epigraphica e novellismo cultura di centro e cultura di provincia contenuti e metodologia di ricerca
515,75-01135,«  Carmina Latina Epigraphica » del sarsinate con cenni sulla distribuzione geografica dei CLE
516,75-01136,Dodici carmi epigrafici germanici
517,75-01137,Due iscrizioni metriche cristiane di Roma a S. Paolo fuori le mura e a S. Sabina
518,75-01138,Nuovi carmi epigrafici in versificazione trocaica
519,75-01139,Per la storia di un'iscrizione metrica della provincia romana di Sardegna
520,75-01140,Epigramma greco inedito nel Museo Archeologico Nazionale di Reggio Calabria
521,75-01144,Saggezza di mercante (CLE 1533)
522,75-01146,Gender and inscribed epigram Herennia Procula and the Thespian Eros
523,75-01147,"Épigramme funéraire pour Théothimos, fils de Ményllos, d'Atrax (457 av. J.-C.)"
524,75-01149,«  Nach Art der Engel » die phrygische Prophetin Nanas
525,75-01150,Carmina Latina epigraphica Pompeiana ein dossier
526,75-01151,Zu republikanischen Carmina Latina Epigraphica. 3
527,75-01152,A  metric epitaph from Galilee commemorating one Phoibadios
528,75-01153,Su un'iscrizione vascolare di Imera
529,75-01154,Memoria letteraria in carmi epigrafici greci del Vicino Oriente
530,75-01155,"Edición y comentario de un « Carmen epigraphicum » de Astigi (Écija, España)"
531,75-01156,"Dos nuevos epigramas funerarios de Λατω προς Κάμαρα, Creta"
532,75-01157,"Un  epigrama de Itano de época helenística (ICret.III.IV, No. 36)"
533,75-01158,Le  prime due raccolte regionali di iscrizioni metriche latine (Catalogna e Sardegna)
534,75-01159,"Un  acrostico particolare CIL VIII, 4681 = CLE 511 = ILAlg I, 2207"
535,75-01161,Ospizio di poeti antichi sommersi
536,75-01162,Sur quelques « carmina epigraphica » de Narbonnaise
537,75-01166,The  Montanist nature of the Nanas inscription (Steinepigramme 16/41/15)
538,75-01167,Rehearsing her own death a note on Bassilla's epitaph
539,75-01174,"Elena abbandonata (Coll. Al. p. 185, n. 6)"
540,75-01175,Thetis' Klage um Achill in unbekannten Hexametern
541,75-01176,Il «  nuovo » epigramma sulle « Categorie » di Aristotele
