"URI","TYPE","TEXT"
"/cwkb/authors/431","spa","Cicerón "
"/cwkb/authors/649","default","M. Tullius Tiro"
"/cwkb/authors/649","lat","Marcus Tullius Tyro"
"/cwkb/authors/649","abbr","Tiro"
"/cwkb/authors/539","default","M. Valerius Martialis"
"/cwkb/authors/539","ita","Marco Valerio Marziale"
"/cwkb/authors/539","abbr","Mart."
"/cwkb/authors/539","blank","Martial"
"/cwkb/authors/539","lat","Marcus Valerius Martialis"
"/cwkb/authors/539","spa","Marco Valerio Marcial"
"/cwkb/authors/546","default","M. Valerius Messalla Corvinus"
"/cwkb/authors/546","lat","Marcus Valerius Messalla Corvinus"
"/cwkb/authors/546","abbr","Messalla"
"/cwkb/authors/547","default","M. Valerius Messalla Rufus"
"/cwkb/authors/547","lat","M. Valerius Messalla Rufus Augur‏"
"/cwkb/authors/547","abbr","Messalla"
"/cwkb/authors/596","default","M. Valerius Probus"
"/cwkb/authors/596","lat","Marcus Valerius Probus Berytius"
"/cwkb/authors/596","abbr","Prob."
"/cwkb/authors/680","default","M. Verrius Flaccus"
"/cwkb/authors/680","lat","Marcus Verrius Flaccus"
"/cwkb/authors/680","abbr","Verr. Fl."
"/cwkb/authors/960","default","Macarius Magnes"
"/cwkb/authors/1386","default","Machon"
"/cwkb/authors/1368","default","Macrobius Ambrosius Theodosius"
"/cwkb/authors/1191","default","Maecen."
"/cwkb/authors/961","default","Maiistas"
"/cwkb/authors/961","abbr","Maiist."
"/cwkb/authors/962","default","Mamercus"
"/cwkb/authors/962","abbr","Mamerc."
"/cwkb/authors/963","default","Manetho"
"/cwkb/authors/963","ger","Manethon"
"/cwkb/authors/963","abbr","Man."
"/cwkb/authors/963","fre","Manéthon"
"/cwkb/authors/963","ita","Manetone"
"/cwkb/authors/2629","default","Manetho Historicus"
"/cwkb/authors/536","default","Manilius"
"/cwkb/authors/536","abbr","Manil."
"/cwkb/authors/964","default","Marcellinus"
"/cwkb/authors/964","abbr","Marcellin."
"/cwkb/authors/2604","default","Marcellinus Comes"
"/cwkb/authors/965","default","Marcellinus I"
"/cwkb/authors/965","abbr","Marcellin."
"/cwkb/authors/965","blank","Marcellinos"
"/cwkb/authors/966","default","Marcellus Ancyranus"
"/cwkb/authors/1335","default","Marcellus Empiricus"
"/cwkb/authors/1178","default","Marcellus Sidetes"
"/cwkb/authors/967","default","Marcianus"
"/cwkb/authors/967","abbr","Marcian."
"/cwkb/authors/581","default","Marcius Philippus"
"/cwkb/authors/581","lat","Marcius Philippus Censorius‏ "
"/cwkb/authors/968","default","Marcus Antonius Polemon"
"/cwkb/authors/1369","default","Marcus Aurelius Olympius Nemesianus"
"/cwkb/authors/969","default","Marcus Cornelius Fronto"
"/cwkb/authors/970","default","Marcus Diaconus"
"/cwkb/authors/971","ger","Markus Eremit"
"/cwkb/authors/971","fre","Marc l'Ermite"
"/cwkb/authors/971","eng","Mark the Hermit"
"/cwkb/authors/971","default","Marcus Eremita"
"/cwkb/authors/971","ita","Marco Eremita"
"/cwkb/authors/971","abbr","Marc. Er."
"/cwkb/authors/1366","default","Marcus Iunian(i)us Iustinus"
"/cwkb/authors/2523","default","Marcus Monachus"
"/cwkb/authors/2473","default","Marcus Porcius Cato"
"/cwkb/authors/1356","default","Marcus Valerius Probus"
"/cwkb/authors/538","default","Marianus"
"/cwkb/authors/538","abbr","Marian."
"/cwkb/authors/972","default","Marinus"
"/cwkb/authors/2587","default","Marius Plotius Sacerdos"
"/cwkb/authors/2827","default","Marius Uictorinus"
"/cwkb/authors/2737","default","Marius Victorinus"
"/cwkb/authors/1367","default","Martianus Minneius Felix Capella"
"/cwkb/authors/2574","default","Martinus Bracarensis"
"/cwkb/authors/973","default","Martyrium Carpi, Papyli Et Agathonicae"
"/cwkb/authors/974","default","Martyrium Et Ascensio Isaiae"
"/cwkb/authors/975","default","Martyrium Pionii"
"/cwkb/authors/976","default","Martyrium Ptolemaei Et Lucii"
"/cwkb/authors/540","default","Marullus"
"/cwkb/authors/540","lat","Marullus Mimeographus"
"/cwkb/authors/540","abbr","Marull."
"/cwkb/authors/977","default","Matron"
"/cwkb/authors/625","default","Maurus Servius Honoratus"
"/cwkb/authors/625","lat","Maurus Servius Honoratus grammaticus"
"/cwkb/authors/625","abbr","Serv."
"/cwkb/authors/2815","default","Maximianus Etruscus"
"/cwkb/authors/1421","default","Maximus Confessor"
"/cwkb/authors/2736","default","Maximus Taurinensis"
"/cwkb/authors/978","default","Maximus Tyrius"
"/cwkb/authors/2654","default","Medicina Plinii"
"/cwkb/authors/979","default","Melampus Scriptor De Divinatione"
"/cwkb/authors/979","abbr","Melamp."
"/cwkb/authors/979","blank","Melampos"
"/cwkb/authors/1402","default","Meleager"
"/cwkb/authors/1441","default","Melinno"
"/cwkb/authors/1403","default","Melissus Samnius"
"/cwkb/authors/980","default","Melito Sardianus"
"/cwkb/authors/980","abbr","Melit."
"/cwkb/authors/2557","default","Memnon Historicus"
"/cwkb/authors/1392","default","Menander"
"/cwkb/authors/981","default","Menander Comicus"
"/cwkb/authors/981","blank","Menandros"
"/cwkb/authors/981","abbr","Men."
"/cwkb/authors/981","fre","Ménandre"
"/cwkb/authors/981","ita","Menandro"
"/cwkb/authors/2558","default","Menander Ephesius"
"/cwkb/authors/1444","default","Menander Rhetor"
"/cwkb/authors/982","default","Menecrates"
"/cwkb/authors/983","default","Menippus"
"/cwkb/authors/984","default","Meropis"
"/cwkb/authors/985","default","Mesomedes"
"/cwkb/authors/2413","default","Metagenes"
"/cwkb/authors/986","default","Methodius Olympius"
"/cwkb/authors/2535","default","Metrodorus Chius"
"/cwkb/authors/987","default","Mimnermus"
"/cwkb/authors/987","ita","Mimnermo"
"/cwkb/authors/987","abbr","Mimn."
"/cwkb/authors/987","fre","Mimnerme"
"/cwkb/authors/987","blank","Mimnermos"
"/cwkb/authors/2739","default","Minucius Felix"
"/cwkb/authors/988","default","Minyas"
"/cwkb/authors/989","default","Mithridatis Epistula"
"/cwkb/authors/2656","default","Mnaseas Periegetes"
"/cwkb/authors/990","default","Moeris"
"/cwkb/authors/991","default","Moero"
"/cwkb/authors/992","default","Monodia"
"/cwkb/authors/1346","default","Moretum (Appendix Vergiliana)"
"/cwkb/authors/2559","default","Moschion Historicus"
"/cwkb/authors/1384","default","Moschion Tragicus"
"/cwkb/authors/1374","default","Moschus"
"/cwkb/authors/993","default","Moschus Bucolicus"
"/cwkb/authors/993","ita","Mosco"
"/cwkb/authors/993","abbr","Mosch."
"/cwkb/authors/993","blank","Moschos"
"/cwkb/authors/555","default","Mummius"
"/cwkb/authors/555","abbr","Mumm."
"/cwkb/authors/2573","default","Musaeus Grammaticus"
"/cwkb/authors/2560","default","Myrsilus"
"/cwkb/authors/557","default","Naevius"
"/cwkb/authors/557","abbr","Naev. Iun."
"/cwkb/authors/2482","default","Naumachius"
"/cwkb/authors/994","default","Nautarum Cantiunculae"
"/cwkb/authors/2561","default","Neanthes"
"/cwkb/authors/995","default","Nemesius"
"/cwkb/authors/995","ita","Nemesio"
"/cwkb/authors/995","abbr","Nemes."
"/cwkb/authors/995","blank","Nemesios"
"/cwkb/authors/2491","default","Neophron"
"/cwkb/authors/560","default","Neratius Priscus"
"/cwkb/authors/560","lat","Neratius Priscus Iurisconsultus"
"/cwkb/authors/560","abbr","Nerat."
"/cwkb/authors/996","default","Nestorius"
"/cwkb/authors/996","abbr","Nest."
"/cwkb/authors/997","default","Nicaenetus"
"/cwkb/authors/997","abbr","Nicaenet."
"/cwkb/authors/998","default","Nicander"
"/cwkb/authors/998","ger","Nikandros"
"/cwkb/authors/998","abbr","Nic."
"/cwkb/authors/998","fre","Nicandre"
"/cwkb/authors/998","ita","Nicandro"
"/cwkb/authors/1415","default","Nicander Colophonius"
"/cwkb/authors/2626","default","Nicetas episcopus Remesianensis"
"/cwkb/authors/999","default","Nicias"
"/cwkb/authors/999","abbr","Nic."
"/cwkb/authors/999","blank","Nikias"
"/cwkb/authors/2562","default","Nicolaus Damascenus"
"/cwkb/authors/2522","default","Nicolaus Rhetor"
"/cwkb/authors/1000","default","Nicomachus Gerasenus"
"/cwkb/authors/1000","ita","Nicomaco"
"/cwkb/authors/1000","abbr","Nicom."
"/cwkb/authors/1000","fre","Nicomaque"
"/cwkb/authors/1000","blank","Nikomachos"
"/cwkb/authors/2528","default","Nicophon"
"/cwkb/authors/1001","default","Nilus Ancyranus"
"/cwkb/authors/1001","abbr","Nil."
"/cwkb/authors/1001","fre","Nil"
"/cwkb/authors/1001","ita","Nilo"
"/cwkb/authors/563","default","Ninnius Crassus"
"/cwkb/authors/563","abbr","Ninn."
"/cwkb/authors/1337","default","Nonius Marcellus"
"/cwkb/authors/1002","default","Nonnus Panapolitanus"
"/cwkb/authors/1002","ita","Nonno"
"/cwkb/authors/1002","abbr","Nonn."
"/cwkb/authors/1002","blank","Nonnos"
"/cwkb/authors/1003","default","Nostoi"
"/cwkb/authors/2806","default","Notitia ecclesiarum urbis Romae"
"/cwkb/authors/2730","default","Notitia prouinciarum et ciuitatum Galliae"
"/cwkb/authors/2740","default","Nouatianus"
"/cwkb/authors/2658","default","Nouius"
"/cwkb/authors/564","default","Novius"
"/cwkb/authors/564","lat","Novius‏ Poeta‏"
"/cwkb/authors/1404","default","Numenius Apamensis"
"/cwkb/authors/565","default","Numitorius"
"/cwkb/authors/565","abbr","Numitor."
"/cwkb/authors/1004","default","Ocellus"
"/cwkb/authors/1004","ita","Eccelo"
"/cwkb/authors/1004","abbr","Ocell."
"/cwkb/authors/1004","blank","Okellos"
"/cwkb/authors/1005","default","Oechaliae Halosis"
"/cwkb/authors/1006","default","Oedipodea"
"/cwkb/authors/1007","default","Olympiodorus"
"/cwkb/authors/1007","ger","Olympiodor "
"/cwkb/authors/1007","ita","Olimpiodoro"
"/cwkb/authors/1007","abbr","Olymp. Hist."
"/cwkb/authors/1007","blank","Olympiodoros"
"/cwkb/authors/2580","default","Olympiodorus Historicus"
"/cwkb/authors/1427","default","Olympiodorus Philosophus"
"/cwkb/authors/1008","default","Onasander"
"/cwkb/authors/1008","ita","Onasandro"
"/cwkb/authors/1008","abbr","Onas."
"/cwkb/authors/1008","blank","Onasandros"
"/cwkb/authors/2563","default","Onesicritus"
"/cwkb/authors/1179","ger","Oppian von Anazarbos"
"/cwkb/authors/1179","fre","Oppien d'Anazarbe"
"/cwkb/authors/1179","eng","Oppian of Anazarbus"
"/cwkb/authors/1179","default","Oppianus Anazarbensis"
"/cwkb/authors/1179","ita","Oppiano di Anazarbo"
"/cwkb/authors/1179","abbr","Opp."
"/cwkb/authors/1009","ger","Oppian von Apameia"
"/cwkb/authors/1009","fre","Oppien d’Apamée"
"/cwkb/authors/1009","eng","Oppian of Apamea"
"/cwkb/authors/1009","default","Oppianus Apamensis"
"/cwkb/authors/1009","ita","Oppiano di Apamea"
"/cwkb/authors/1009","abbr","Opp."
"/cwkb/authors/1009","blank","Oppianos"
"/cwkb/authors/2741","default","Optatus Mileuitanus"
"/cwkb/authors/1328","default","Opus imperfectum in Matthaeum"
"/cwkb/authors/1010","default","Oracula Chaldaica"
"/cwkb/authors/1010","abbr","Orac. Chald."
"/cwkb/authors/1011","default","Oracula Sibyllina"
"/cwkb/authors/1011","abbr","Orac. Sib."
"/cwkb/authors/1012","default","Oracula Tiburtina"
"/cwkb/authors/1013","default","Oratio Manassis"
"/cwkb/authors/567","default","Orbilius Pupillus"
"/cwkb/authors/567","lat","Lucius Orbilius Pupillus"
"/cwkb/authors/1014","default","Oribasius"
"/cwkb/authors/1014","ita","Oribasio"
"/cwkb/authors/1014","abbr","Orib."
"/cwkb/authors/1014","fre","Oribase"
"/cwkb/authors/1014","blank","Oribasios"
"/cwkb/authors/2742","default","Orientius"
"/cwkb/authors/1015","default","Origenes"
"/cwkb/authors/1015","ger","Origen"
"/cwkb/authors/1015","fre","Origène"
"/cwkb/authors/1016","default","Orion"
"/cwkb/authors/2744","default","Orosius"
"/cwkb/authors/2743","default","Orosius (pseudo)"
"/cwkb/authors/2582","default","Orphica"
"/cwkb/authors/1017","default","Orus"
"/cwkb/authors/1017","blank","Oros"
"/cwkb/authors/365","default","P. Alfenus Varus"
"/cwkb/authors/365","lat","Varus, P. Alfenus‏"
"/cwkb/authors/365","abbr","Alf."
"/cwkb/authors/558","default","P. Aufidius Namusa"
"/cwkb/authors/558","lat","P. Aufidius Namusa Iurisconsultus"
"/cwkb/authors/558","abbr","Auf. Nam."
"/cwkb/authors/417","default","P. Cannutius"
"/cwkb/authors/417","lat","Cannutius‏ Orator‏"
"/cwkb/authors/417","abbr","Cannut."
"/cwkb/authors/417","ger","Cannutius Redner"
"/cwkb/authors/438","default","P. Clodius Pulcher"
"/cwkb/authors/438","lat","Clodius"
"/cwkb/authors/438","blank","Clodio"
"/cwkb/authors/443","default","P. Cominius"
"/cwkb/authors/443","lat","Publius Cominius"
"/cwkb/authors/456","default","P. Cornelius Dolabella"
"/cwkb/authors/456","lat","Dolabella"
"/cwkb/authors/456","spa","Dolabela"
"/cwkb/authors/456","abbr","Dolab."
"/cwkb/authors/456","ita","P. Cornelio Dolabella"
"/cwkb/authors/617","default","P. Cornelius Scipio Aemilianus Africanus minor"
"/cwkb/authors/617","lat","Publius Cornelius Scipio Aemilianus Africanus Numantinus‏"
"/cwkb/authors/617","abbr","Scip. min."
"/cwkb/authors/618","default","P. Cornelius Scipio Africanus maior"
"/cwkb/authors/618","lat","Publius Cornelius Scipio Africanus maior Historicus‏"
"/cwkb/authors/618","abbr","Scip. mai."
"/cwkb/authors/619","default","P. Cornelius Scipio Nasica Serapio"
"/cwkb/authors/619","lat","Publius Cornelius Scipio Nasica Serapio"
"/cwkb/authors/612","default","P. Mucius Scaevola"
"/cwkb/authors/612","lat","Publius Mucius Scaevola Iurisconsultus"
"/cwkb/authors/612","abbr","P. Scaev."
"/cwkb/authors/562","default","P. Nigidius Figulus"
"/cwkb/authors/562","lat","Publius Nigidius Figulus"
"/cwkb/authors/562","abbr","Nigid."
"/cwkb/authors/568","fre","Ovide"
"/cwkb/authors/568","default","P. Ovidius Naso"
"/cwkb/authors/568","ita","Publio Ovidio Nasone"
"/cwkb/authors/568","abbr","Ov."
"/cwkb/authors/568","blank","Ovidio"
"/cwkb/authors/568","lat","Publius Ovidius Naso"
"/cwkb/authors/568","spa","Publio Ovidio Nasón"
"/cwkb/authors/1353","default","P. Ovidius Naso [pseudo]"
"/cwkb/authors/634","fre","Stace"
"/cwkb/authors/634","default","P. Papinius Statius"
"/cwkb/authors/634","ita","Publio Papinio Stazio"
"/cwkb/authors/634","abbr","Stat."
"/cwkb/authors/634","lat","Publius Papinius Statius Neapolitanus‏"
"/cwkb/authors/634","spa","Publio Papinio Estacio"
"/cwkb/authors/591","default","P. Pomponius Secundus"
"/cwkb/authors/591","lat","Publius Pomponius Secundus"
"/cwkb/authors/591","abbr","Pompon."
"/cwkb/authors/604","default","P. Rutilius Lupus"
"/cwkb/authors/604","lat","Publius Rutilius Lupus"
"/cwkb/authors/604","abbr","Rut. Lup."
"/cwkb/authors/605","default","P. Rutilius Rufus"
"/cwkb/authors/605","lat","Publius Rutilius Rufus Orator"
"/cwkb/authors/605","abbr","Rut. Ruf."
"/cwkb/authors/610","default","P. Saturius"
"/cwkb/authors/610","lat","Publius Saturius"
"/cwkb/authors/646","ger","Terenz"
"/cwkb/authors/646","fre","Térence"
"/cwkb/authors/646","eng","Terence"
"/cwkb/authors/646","default","P. Terentius Afer"
"/cwkb/authors/646","ita","Publio Terenzio Afro"
"/cwkb/authors/646","abbr","Ter."
"/cwkb/authors/646","lat","Publius Terentius Afer Comicus‏"
"/cwkb/authors/646","spa","Publio Terencio Afro "
"/cwkb/authors/671","default","P. Terentius Varro Atacinus"
"/cwkb/authors/671","lat","Publius Terentius Varro Atacinus"
"/cwkb/authors/671","abbr","Varro At."
"/cwkb/authors/678","fre","Virgile "
"/cwkb/authors/678","eng","Virgil"
"/cwkb/authors/678","default","P. Vergilius Maro"
"/cwkb/authors/678","ita","Publio Virgilio Marone"
"/cwkb/authors/678","abbr","Verg."
"/cwkb/authors/678","blank","Vergil"
"/cwkb/authors/678","lat","Publius Virgilius Maro"
"/cwkb/authors/678","spa","Publio Virgilio Marón"
"/cwkb/authors/1018","default","Paeanes (Ca)"
"/cwkb/authors/1019","default","Palladius"
"/cwkb/authors/1019","abbr","Pall."
"/cwkb/authors/1019","blank","Palladios"
"/cwkb/authors/2748","default","Palladius Ratiarensis"
"/cwkb/authors/2585","default","Palladius Rutilius Taurus Aemilianus"
"/cwkb/authors/1020","default","Pancrates"
"/cwkb/authors/1020","abbr","Pancrat."
"/cwkb/authors/1020","blank","Pankrates"
"/cwkb/authors/1333","default","Panegyrici latini"
"/cwkb/authors/1355","default","Panegyricus Messalae (= Corpus Tibullum 3, 7)"
"/cwkb/authors/1414","default","Panteleius"
"/cwkb/authors/1405","default","Panyassis"
"/cwkb/authors/1021","default","Paphnutius"
"/cwkb/authors/572","default","Papinius"
"/cwkb/authors/572","lat","Papinius‏ Epigrammaticus"
"/cwkb/authors/572","abbr","Papin."
"/cwkb/authors/1022","default","Pappus"
"/cwkb/authors/1022","abbr","Papp."
"/cwkb/authors/1023","default","Paradoxographus Florentinus"
"/cwkb/authors/1023","abbr","Par. Flor."
"/cwkb/authors/1024","default","Paradoxographus Palatinus"
"/cwkb/authors/1024","abbr","Par. Pal. "
"/cwkb/authors/1025","default","Paradoxographus Vaticanus"
"/cwkb/authors/1025","abbr","Par. Vat."
"/cwkb/authors/1026","default","Paraleipomena Jeremiou"
"/cwkb/authors/1026","abbr","Paral. Ier."
"/cwkb/authors/2811","default","Parochiale Sueuum (seu Diuisio Theodemiri seu Concilium Lucense a. 569)"
"/cwkb/authors/1027","default","Parrhasius"
"/cwkb/authors/1027","abbr","Parrhas."
"/cwkb/authors/1028","default","Parthenius"
"/cwkb/authors/1028","ita","Partenio"
"/cwkb/authors/1028","abbr","Parth."
"/cwkb/authors/1028","fre","Parthénius"
"/cwkb/authors/1028","blank","Parthenios"
"/cwkb/authors/573","default","Parthenius Presbyter"
"/cwkb/authors/573","lat","Parthenius Africanus"
"/cwkb/authors/573","abbr","Parthen."
"/cwkb/authors/2745","default","Pascentius Arianus"
"/cwkb/authors/574","default","Passienus Crispus"
"/cwkb/authors/574","lat","Caius Sallustius Crispus Passienus"
"/cwkb/authors/574","abbr","Passien."
"/cwkb/authors/2770","default","Passio sanctarum Perpetuae et Felicitatis"
"/cwkb/authors/2768","default","Passio sanctorum Mariani et Iacobi"
"/cwkb/authors/2767","default","Passio sanctorum Scillitanorum"
"/cwkb/authors/2389","default","Paulinus diaconus Mediolanensis"
"/cwkb/authors/2746","default","Paulinus Nolanus"
"/cwkb/authors/2747","default","Paulinus Pellaeus"
"/cwkb/authors/2752","default","Paulinus Petricordiae"
"/cwkb/authors/2657","default","Paulus Aegineta"
"/cwkb/authors/1029","default","Paulus Alexandrinus"
"/cwkb/authors/1029","abbr","Paul. Al."
"/cwkb/authors/1029","blank","Paulos"
"/cwkb/authors/2593","default","Paulus Diaconus"
"/cwkb/authors/1030","default","Paulus Helladicus"
"/cwkb/authors/576","default","Paulus Quaestor"
"/cwkb/authors/576","abbr","Paul. Quaest."
"/cwkb/authors/1031","default","Pausanias"
"/cwkb/authors/1031","abbr","Paus."
"/cwkb/authors/1031","ita","Pausania"
"/cwkb/authors/1032","default","Periander"
"/cwkb/authors/1033","default","Periplus Hannonis"
"/cwkb/authors/1370","default","Peruigilium Veneris"
"/cwkb/authors/579","ger","Petron"
"/cwkb/authors/579","fre","Pétrone"
"/cwkb/authors/579","default","Petronius"
"/cwkb/authors/579","ita","Tito Petronio Arbitro"
"/cwkb/authors/579","abbr","Petron."
"/cwkb/authors/579","lat","Titus Petronius Arbiter"
"/cwkb/authors/579","spa","Cayo Petronio Árbitro"
"/cwkb/authors/1034","ger","Petros von Alexandreia"
"/cwkb/authors/1034","fre","Pierre d'Alexandrie"
"/cwkb/authors/1034","eng","Peter of Alexandria"
"/cwkb/authors/1034","default","Petrus Alexandrinus"
"/cwkb/authors/1034","ita","Piero Alesandrino"
"/cwkb/authors/1034","abbr","Petr. I Al."
"/cwkb/authors/1034","lat","Petrus I Alexandrinus"
"/cwkb/authors/2520","default","Petrus Patricius"
"/cwkb/authors/1035","default","Phaedimus"
"/cwkb/authors/1035","abbr","Phaedim."
"/cwkb/authors/580","ger","Phaedrus‏ Fabeldichter"
"/cwkb/authors/580","fre","Phèdre "
"/cwkb/authors/580","default","Phaedrus"
"/cwkb/authors/580","abbr","Phaedr."
"/cwkb/authors/580","blank","Fedro"
"/cwkb/authors/580","lat","Phaedrus‏ Augusti Libertus"
"/cwkb/authors/580","spa","Gayo Julio Fedro"
"/cwkb/authors/2659","default","Phaenias"
"/cwkb/authors/1036","default","Phalaridis Epistulae"
"/cwkb/authors/1036","abbr","Phalar."
"/cwkb/authors/1036","ita","Falaride"
"/cwkb/authors/1378","default","Phanocles"
"/cwkb/authors/2564","default","Phanodemus"
"/cwkb/authors/1387","default","Pherecrates"
"/cwkb/authors/2565","default","Pherecydes Atheniensis"
"/cwkb/authors/2400","default","Pherecydes Syrius"
"/cwkb/authors/1037","default","Phileas"
"/cwkb/authors/1037","abbr","Phil. Thm."
"/cwkb/authors/1037","fre","Philéas"
"/cwkb/authors/1038","default","Philemon"
"/cwkb/authors/1038","abbr","Philem."
"/cwkb/authors/2596","default","Philemon Comicus"
"/cwkb/authors/1388","default","Philetaerus"
"/cwkb/authors/2405","default","Philetas uel Philitas"
"/cwkb/authors/2463","default","Philicus"
"/cwkb/authors/2578","default","Philippides"
"/cwkb/authors/1039","default","Philippus Ii Rex Macedonum"
"/cwkb/authors/1039","abbr","Philipp. Maced."
"/cwkb/authors/1040","default","Philippus Sidensis"
"/cwkb/authors/1040","abbr","Philipp. Sid."
"/cwkb/authors/2566","default","Philistus Syracusanus"
"/cwkb/authors/2449","default","Philo (Pseudo-)"
"/cwkb/authors/1042","default","Philo Alexandrinus"
"/cwkb/authors/1042","lat","Philo Iudaeus"
"/cwkb/authors/1042","abbr","Ph."
"/cwkb/authors/1042","fre","Philon d'Alexandrie"
"/cwkb/authors/1042","ita","Filone di Alessandria"
"/cwkb/authors/1041","default","Philo Mechanicus"
"/cwkb/authors/1041","ger","Philon"
"/cwkb/authors/1041","abbr","Ph."
"/cwkb/authors/1041","ita","Filone"
"/cwkb/authors/1180","default","Philo Paradoxographus"
"/cwkb/authors/2516","default","Philochorus"
"/cwkb/authors/1406","default","Philodemus"
"/cwkb/authors/2448","default","Philodemus Gadarensis"
"/cwkb/authors/1043","default","Philogelos"
"/cwkb/authors/2610","default","Philolaus"
"/cwkb/authors/2536","default","Philomnestus"
"/cwkb/authors/1413","default","Philostorgius"
"/cwkb/authors/1396","default","Philostratus Junior"
"/cwkb/authors/2663","default","Philostratus Major"
"/cwkb/authors/2441","default","Philoxenus Cytherius"
"/cwkb/authors/1044","default","Philumenus"
"/cwkb/authors/582","default","Philumenus medicus"
"/cwkb/authors/582","lat","Philumenus Alexandrinus"
"/cwkb/authors/582","abbr","Philum."
"/cwkb/authors/1045","default","Phocylides"
"/cwkb/authors/1045","ger","Phokylides"
"/cwkb/authors/1045","abbr","Phoc."
"/cwkb/authors/1045","fre","Phocylide"
"/cwkb/authors/1045","ita","Focilide"
"/cwkb/authors/2719","default","Phoebadius Aginnensis"
"/cwkb/authors/2456","default","Phoenicides"
"/cwkb/authors/2432","default","Phoenix Colophonius"
"/cwkb/authors/1046","default","Phoronis"
"/cwkb/authors/2427","default","Photius"
"/cwkb/authors/2579","default","Phrynichus Atticista"
"/cwkb/authors/2537","default","Phylarchus"
"/cwkb/authors/2655","default","Physica Plinii"
"/cwkb/authors/2576","default","Physiologus"
"/cwkb/authors/1047","default","Pindarus"
"/cwkb/authors/1047","ita","Pindaro"
"/cwkb/authors/1047","abbr","Pi."
"/cwkb/authors/1047","fre","Pindare"
"/cwkb/authors/1047","blank","Pindaros"
"/cwkb/authors/1048","default","Pisander"
"/cwkb/authors/1048","blank","Peisandros"
"/cwkb/authors/1048","abbr","Pisand."
"/cwkb/authors/1048","ita","Pisandro "
"/cwkb/authors/1049","default","Pittacus"
"/cwkb/authors/1049","abbr","Pittac."
"/cwkb/authors/1049","blank","Pittakos"
"/cwkb/authors/1389","default","Plato Comicus"
"/cwkb/authors/1050","default","Plato Philosophus"
"/cwkb/authors/1050","ita","Platone"
"/cwkb/authors/1050","abbr","Pl."
"/cwkb/authors/1050","blank","Platon"
"/cwkb/authors/1051","default","Plotinus"
"/cwkb/authors/1051","ita","Plotino"
"/cwkb/authors/1051","abbr","Plot."
"/cwkb/authors/1051","fre","Plotin"
"/cwkb/authors/1051","blank","Plotinos"
"/cwkb/authors/1373","default","Plutarchus"
"/cwkb/authors/2457","default","Plutarchus (Pseudo-)"
"/cwkb/authors/1052","ger","Plutarch von Chaironeia"
"/cwkb/authors/1052","fre","Plutarque‏ ‎de Chéronée"
"/cwkb/authors/1052","default","Plutarchus Chaeronensis"
"/cwkb/authors/1052","ita","Plutarco‏ ‎di Cheronea"
"/cwkb/authors/1052","abbr","Plu."
"/cwkb/authors/1052","blank","Plutarchos"
"/cwkb/authors/1053","default","Polyaenus"
"/cwkb/authors/1053","ita","Polieno"
"/cwkb/authors/1053","abbr","Polyaen."
"/cwkb/authors/1053","fre","Polyen"
"/cwkb/authors/1053","blank","Polyainos"
"/cwkb/authors/2517","default","Polyaenus Macedo"
"/cwkb/authors/1054","default","Polybius"
"/cwkb/authors/1054","ita","Polibio"
"/cwkb/authors/1054","abbr","Plb."
"/cwkb/authors/1054","fre","Polybe"
"/cwkb/authors/1054","blank","Polybios"
"/cwkb/authors/1055","ger","Polykarpos"
"/cwkb/authors/1055","fre","Polycarpe de Smyrne"
"/cwkb/authors/1055","eng","Polycarp of Smyrna"
"/cwkb/authors/1055","default","Polycarpus"
"/cwkb/authors/1055","ita","Policarpo di Smirne"
"/cwkb/authors/1055","abbr","Polyc. Sm."
"/cwkb/authors/1055","lat","Polycarpus Smyrnaeus"
"/cwkb/authors/1434","default","Pomp"
"/cwkb/authors/2470","default","Pompeius (Maurus)"
"/cwkb/authors/657","default","Pompeius Trogus"
"/cwkb/authors/657","lat","Cnaeus Pompeius Trogus"
"/cwkb/authors/657","abbr","Pomp. Trog."
"/cwkb/authors/589","default","Pompilius"
"/cwkb/authors/589","abbr","Pompil."
"/cwkb/authors/590","default","Pomponius Bononiensis"
"/cwkb/authors/590","lat","Lucius Pomponius Bononiensis"
"/cwkb/authors/590","abbr","Pompon."
"/cwkb/authors/543","default","Pomponius Mela"
"/cwkb/authors/543","lat","Pomponius Mela Tingenteritanus"
"/cwkb/authors/543","eng","Pomponius Mela Geographer"
"/cwkb/authors/543","abbr","Mela"
"/cwkb/authors/543","blank","Pomponio Mela"
"/cwkb/authors/594","default","Pomponius Porphyrio"
"/cwkb/authors/594","lat","Pomponius Porfyrio"
"/cwkb/authors/594","abbr","Porph."
"/cwkb/authors/2749","default","Pontius diaconus"
"/cwkb/authors/593","default","Porcius Licinus"
"/cwkb/authors/593","abbr","Porc. Lic."
"/cwkb/authors/1056","fre","Porphyre"
"/cwkb/authors/1056","eng","Porphyry"
"/cwkb/authors/1056","default","Porphyrius"
"/cwkb/authors/1056","ita","Porfirio"
"/cwkb/authors/1056","abbr","Porph."
"/cwkb/authors/1056","blank","Porphyrios"
"/cwkb/authors/2451","default","Porphyrius Tyrius"
"/cwkb/authors/1390","default","Posidippus Comicus"
"/cwkb/authors/1407","default","Posidippus Pellaeus"
"/cwkb/authors/2518","default","Posidonius Apamensis"
"/cwkb/authors/2751","default","Possidius"
"/cwkb/authors/2750","default","Potamius Olisponensis"
